age,education,eddummy1,eddummy2,eddummy3,eddummy4,earnings,d1,hours
31,12,0,1,0,0,28000,1,2241
49,11,1,0,0,0,0,0,0
41,17,0,0,0,1,37000,1,1970
33,14,0,0,1,0,21000,1,2020
30,15,0,0,1,0,51150,1,3140
47,12,0,1,0,0,22000,1,1980
34,14,0,0,1,0,40000,1,2052
39,14,0,0,1,0,0,0,0
31,11,1,0,0,0,10000,1,2040
35,15,0,0,1,0,24000,1,2486
38,12,0,1,0,0,30000,1,2340
35,12,0,1,0,0,35000,1,2580
40,12,0,1,0,0,10000,1,2800
47,14,0,0,1,0,5520,1,2700
37,14,0,0,1,0,28000,1,3120
40,12,0,1,0,0,20379,1,872
34,13,0,0,1,0,17000,1,2159
30,13,0,0,1,0,28000,1,1904
34,14,0,0,1,0,45000,1,3050
36,11,1,0,0,0,20800,1,2600
32,12,0,1,0,0,20000,1,1492
44,,,,,,,,
34,15,0,0,1,0,50000,1,2380
38,17,0,0,0,1,3370,1,2640
34,12,0,1,0,0,23000,1,2044
36,12,0,1,0,0,0,0,0
31,11,1,0,0,0,9000,1,1560
35,12,0,1,0,0,13350,1,2040
40,14,0,0,1,0,17000,1,3312
35,12,0,1,0,0,26900,1,2021
33,9,1,0,0,0,0,0,0
32,11,1,0,0,0,13000,1,2884
41,17,0,0,0,1,56500,1,2690
47,16,0,0,0,1,11000,1,1820
34,,,,,,,,
49,13,0,0,1,0,0,0,0
30,15,0,0,1,0,36500,1,3000
39,16,0,0,0,1,35000,1,2250
33,12,0,1,0,0,45700,1,2250
37,13,0,0,1,0,26500,1,2295
32,15,0,0,1,0,20000,1,2056
34,12,0,1,0,0,18000,1,1839
30,11,1,0,0,0,13000,1,2016
48,12,0,1,0,0,16000,1,2040
35,16,0,0,0,1,42000,1,2187
36,12,0,1,0,0,36000,1,1837
35,16,0,0,0,1,10545,1,1650
36,16,0,0,0,1,29000,1,2000
33,12,0,1,0,0,21000,1,2490
39,16,0,0,0,1,51260,1,2520
36,12,0,1,0,0,35500,1,2082
42,14,0,0,1,0,37000,1,2040
41,12,0,1,0,0,0,0,0
32,12,0,1,0,0,33050,1,1985
38,12,0,1,0,0,85400,1,2080
35,15,0,0,1,0,200000,1,2450
36,14,0,0,1,0,9700,1,2240
34,13,0,0,1,0,28000,1,2559
37,12,0,1,0,0,33000,1,2600
32,12,0,1,0,0,30000,1,2319
37,12,0,1,0,0,19000,1,726
30,12,0,1,0,0,31000,1,2400
36,11,1,0,0,0,20085,1,2184
35,,,,,,,,
37,,,,,,,,
33,13,0,0,1,0,9391,1,1040
46,17,0,0,0,1,100000,1,2700
40,14,0,0,1,0,16125,1,2625
32,12,0,1,0,0,8607,1,2080
46,12,0,1,0,0,20000,1,2880
39,12,0,1,0,0,0,0,0
35,13,0,0,1,0,500,1,1040
33,12,0,1,0,0,32000,1,2128
31,13,0,0,1,0,2500,1,832
46,12,0,1,0,0,35000,1,2200
32,12,0,1,0,0,40000,1,3640
33,12,0,1,0,0,19000,1,1960
32,12,0,1,0,0,32000,1,2272
30,13,0,0,1,0,32600,1,2029
34,12,0,1,0,0,34125,1,1170
41,13,0,0,1,0,17000,1,2000
34,12,0,1,0,0,18000,1,2044
30,12,0,1,0,0,25637,1,4250
43,12,0,1,0,0,15000,1,1940
42,12,0,1,0,0,52000,1,1960
45,12,0,1,0,0,40000,1,2450
35,8,1,0,0,0,15000,1,2032
44,16,0,0,0,1,45000,1,1924
42,15,0,0,1,0,46000,1,1968
39,15,0,0,1,0,31000,1,2242
36,15,0,0,1,0,42000,1,2303
33,14,0,0,1,0,46000,1,2849
40,,,,,,,,
44,14,0,0,1,0,26180,1,1920
45,7,1,0,0,0,15000,1,2140
47,12,0,1,0,0,28000,1,3500
33,12,0,1,0,0,0,0,0
35,14,0,0,1,0,21200,1,2216
41,13,0,0,1,0,2640,1,644
32,14,0,0,1,0,66200,1,2800
35,12,0,1,0,0,28000,1,1680
49,13,0,0,1,0,42000,1,2940
39,12,0,1,0,0,2952,1,390
44,12,0,1,0,0,3600,1,1820
37,11,1,0,0,0,9000,1,912
40,13,0,0,1,0,14688,1,3456
36,16,0,0,0,1,57000,1,1972
49,14,0,0,1,0,34875,1,3272
46,12,0,1,0,0,22357,1,1990
43,8,1,0,0,0,5500,1,2040
42,12,0,1,0,0,21000,1,2533
38,,,,,,,,
37,16,0,0,0,1,52105,1,2360
46,16,0,0,0,1,79000,1,2040
34,11,1,0,0,0,8961,1,2192
44,12,0,1,0,0,12300,1,1952
31,16,0,0,0,1,44000,1,1900
34,15,0,0,1,0,35000,1,2024
33,12,0,1,0,0,19000,1,2500
32,10,1,0,0,0,372,1,1240
31,12,0,1,0,0,26000,1,1997
42,13,0,0,1,0,35000,1,1825
46,10,1,0,0,0,0,0,2580
43,12,0,1,0,0,12000,1,1040
40,12,0,1,0,0,1300,1,410
38,10,1,0,0,0,0,0,0
46,12,0,1,0,0,4329,1,354
33,12,0,1,0,0,31000,1,1944
32,12,0,1,0,0,26000,1,1234
30,11,1,0,0,0,8800,1,541
36,13,0,0,1,0,14000,1,2295
31,16,0,0,0,1,42936,1,2242
39,12,0,1,0,0,77500,1,3315
31,,,,,,,,
45,16,0,0,0,1,41153,1,1560
38,11,1,0,0,0,4040,1,1593
48,12,0,1,0,0,40000,1,1960
33,12,0,1,0,0,7428,1,1857
45,12,0,1,0,0,45000,1,3830
35,12,0,1,0,0,45000,1,2240
34,12,0,1,0,0,40000,1,1777
31,14,0,0,1,0,11098,1,2196
42,12,0,1,0,0,46000,1,2376
31,10,1,0,0,0,21427,1,1920
30,16,0,0,0,1,7200,1,1284
42,10,1,0,0,0,0,0,0
35,12,0,1,0,0,25000,1,1940
33,10,1,0,0,0,4000,1,3120
31,11,1,0,0,0,12000,1,2662
33,14,0,0,1,0,35000,1,2500
43,14,0,0,1,0,58444,1,2352
41,13,0,0,1,0,66000,1,2189
37,12,0,1,0,0,70000,1,2530
31,14,0,0,1,0,28000,1,1964
44,12,0,1,0,0,36650,1,1550
38,14,0,0,1,0,56000,1,2036
39,12,0,1,0,0,31000,1,2072
33,12,0,1,0,0,35000,1,2000
42,12,0,1,0,0,20400,1,2004
40,12,0,1,0,0,18000,1,1920
31,,,,,,,,
41,7,1,0,0,0,7630,1,2040
40,12,0,1,0,0,25000,1,2000
33,12,0,1,0,0,2650,1,2040
50,,,,,,,,
39,14,0,0,1,0,12000,1,1914
35,12,0,1,0,0,25000,1,2080
34,12,0,1,0,0,5282,1,585
31,12,0,1,0,0,15496,1,2000
38,14,0,0,1,0,32000,1,1960
34,10,1,0,0,0,27000,1,2999
33,16,0,0,0,1,50000,1,1936
38,12,0,1,0,0,48000,1,2200
32,13,0,0,1,0,38000,1,2060
38,12,0,1,0,0,59450,1,2100
35,,,,,,,,
32,11,1,0,0,0,19000,1,3750
36,11,1,0,0,0,34000,1,4896
41,17,0,0,0,1,7800,1,894
32,13,0,0,1,0,20000,1,2140
49,10,1,0,0,0,1600,1,608
44,12,0,1,0,0,38000,1,2100
30,12,0,1,0,0,9723,1,1880
36,8,1,0,0,0,7040,1,1080
30,12,0,1,0,0,10000,1,2080
46,17,0,0,0,1,33000,1,1950
43,17,0,0,0,1,110000,1,3060
38,13,0,0,1,0,25000,1,4282
33,14,0,0,1,0,28200,1,1882
34,14,0,0,1,0,17000,1,2292
44,15,0,0,1,0,39000,1,2405
33,13,0,0,1,0,0,0,0
37,13,0,0,1,0,0,0,0
30,12,0,1,0,0,0,0,0
38,12,0,1,0,0,7000,1,296
32,11,1,0,0,0,15036,1,3036
42,10,1,0,0,0,0,0,0
37,12,0,1,0,0,21500,1,2120
46,12,0,1,0,0,38000,1,2820
37,12,0,1,0,0,2400,1,2109
33,11,1,0,0,0,7200,1,1920
34,10,1,0,0,0,33259,1,2080
44,13,0,0,1,0,65000,1,4291
39,10,1,0,0,0,32000,1,2656
39,12,0,1,0,0,52215,1,2416
35,16,0,0,0,1,41000,1,1656
33,17,0,0,0,1,44000,1,1833
37,13,0,0,1,0,32000,1,1960
43,12,0,1,0,0,25000,1,2080
48,12,0,1,0,0,16548,1,3096
37,16,0,0,0,1,55000,1,1904
31,13,0,0,1,0,9000,1,2080
38,12,0,1,0,0,35000,1,2580
32,12,0,1,0,0,18000,1,2000
37,12,0,1,0,0,20000,1,1566
44,12,0,1,0,0,30000,1,4420
40,12,0,1,0,0,3943,1,970
31,12,0,1,0,0,31540,1,2080
37,12,0,1,0,0,25520,1,3006
32,16,0,0,0,1,35000,1,2295
35,16,0,0,0,1,39000,1,2331
32,14,0,0,1,0,19000,1,1888
43,14,0,0,1,0,61500,1,3981
37,11,1,0,0,0,15000,1,2448
45,11,1,0,0,0,10400,1,2080
43,12,0,1,0,0,0,0,0
42,12,0,1,0,0,30000,1,2525
43,14,0,0,1,0,48000,1,2500
34,12,0,1,0,0,20000,1,2600
43,7,1,0,0,0,16994,1,2075
45,12,0,1,0,0,25000,1,2625
41,12,0,1,0,0,42000,1,1725
30,8,1,0,0,0,44200,1,3500
49,12,0,1,0,0,14050,1,715
44,17,0,0,0,1,39000,1,2756
38,11,1,0,0,0,30000,1,3060
39,16,0,0,0,1,7840,1,280
32,12,0,1,0,0,19000,1,2429
42,14,0,0,1,0,33000,1,1916
41,14,0,0,1,0,59000,1,2115
33,12,0,1,0,0,23000,1,2250
38,12,0,1,0,0,23000,1,2080
50,8,1,0,0,0,9600,1,1952
48,10,1,0,0,0,6000,1,1392
39,12,0,1,0,0,15000,1,2295
37,10,1,0,0,0,11000,1,2190
32,12,0,1,0,0,9800,1,1404
42,10,1,0,0,0,3000,1,344
37,12,0,1,0,0,22280,1,4000
36,12,0,1,0,0,24000,1,1840
31,12,0,1,0,0,45000,1,2342
48,12,0,1,0,0,33000,1,2250
36,11,1,0,0,0,8156,1,1875
42,11,1,0,0,0,8400,1,2340
37,10,1,0,0,0,20000,1,2000
35,12,0,1,0,0,9391,1,1040
32,12,0,1,0,0,22000,1,1974
36,12,0,1,0,0,10000,1,2000
41,10,1,0,0,0,17000,1,1992
40,14,0,0,1,0,25000,1,1986
34,14,0,0,1,0,20097,1,2142
32,14,0,0,1,0,24000,1,1960
33,12,0,1,0,0,17000,1,2576
39,14,0,0,1,0,13380,1,1760
36,12,0,1,0,0,37000,1,1800
33,16,0,0,0,1,38700,1,2216
33,9,1,0,0,0,0,0,0
31,12,0,1,0,0,0,0,0
30,12,0,1,0,0,12000,1,2133
32,12,0,1,0,0,10479,1,1994
34,12,0,1,0,0,45000,1,2080
35,12,0,1,0,0,17000,1,1960
40,10,1,0,0,0,0,0,0
32,9,1,0,0,0,18000,1,2040
32,,,,,,,,
30,12,0,1,0,0,33000,1,1924
43,,,,,,,,
40,10,1,0,0,0,0,0,0
32,,,,,,,,
31,,,,,,,,
38,16,0,0,0,1,105000,1,2410
36,12,0,1,0,0,15000,1,3700
32,16,0,0,0,1,32450,1,1710
39,11,1,0,0,0,39000,1,2450
34,10,1,0,0,0,24000,1,2116
32,11,1,0,0,0,3000,1,1829
32,13,0,0,1,0,20000,1,1910
50,17,0,0,0,1,42000,1,2000
32,12,0,1,0,0,22000,1,2220
35,11,1,0,0,0,0,0,0
35,,,,,,,,
31,,,,,,,,
47,12,0,1,0,0,41500,1,2584
40,17,0,0,0,1,35000,1,2550
31,12,0,1,0,0,9200,1,944
42,14,0,0,1,0,25000,1,3384
42,12,0,1,0,0,20000,1,1040
31,11,1,0,0,0,18000,1,1532
30,12,0,1,0,0,54600,1,1830
34,14,0,0,1,0,25000,1,2000
47,13,0,0,1,0,30000,1,2120
39,12,0,1,0,0,33000,1,3120
32,12,0,1,0,0,19706,1,2040
31,13,0,0,1,0,0,0,0
38,14,0,0,1,0,42000,1,2695
39,12,0,1,0,0,28050,1,2050
49,17,0,0,0,1,50980,1,1960
34,12,0,1,0,0,34000,1,1600
32,9,1,0,0,0,22000,1,2000
31,11,1,0,0,0,1652,1,1304
49,17,0,0,0,1,55943,1,1885
37,14,0,0,1,0,33000,1,2925
30,14,0,0,1,0,17332,1,2325
30,14,0,0,1,0,24000,1,2232
36,12,0,1,0,0,10000,1,1992
37,11,1,0,0,0,4620,1,688
47,16,0,0,0,1,90000,1,2585
32,11,1,0,0,0,0,0,0
30,12,0,1,0,0,14000,1,2096
31,12,0,1,0,0,15000,1,2080
30,12,0,1,0,0,25500,1,2964
48,12,0,1,0,0,0,0,0
40,16,0,0,0,1,6000,1,1088
31,12,0,1,0,0,38000,1,3794
30,13,0,0,1,0,1787,1,325
34,16,0,0,0,1,37000,1,2794
30,10,1,0,0,0,19000,1,2580
36,12,0,1,0,0,14025,1,2590
48,16,0,0,0,1,50000,1,2070
49,10,1,0,0,0,31566,1,3132
33,11,1,0,0,0,39000,1,3025
50,12,0,1,0,0,0,0,0
39,11,1,0,0,0,5000,1,1040
40,8,1,0,0,0,0,0,0
35,11,1,0,0,0,0,0,0
33,12,0,1,0,0,3520,1,640
35,12,0,1,0,0,13000,1,2340
48,13,0,0,1,0,45000,1,1880
31,12,0,1,0,0,18400,1,2160
40,11,1,0,0,0,19000,1,1904
48,9,1,0,0,0,0,0,0
50,14,0,0,1,0,0,0,0
42,16,0,0,0,1,140040,1,2964
41,16,0,0,0,1,41000,1,2060
44,12,0,1,0,0,65000,1,2500
31,12,0,1,0,0,49000,1,2040
36,12,0,1,0,0,18000,1,2523
32,12,0,1,0,0,16835,1,417
33,12,0,1,0,0,25000,1,2117
37,11,1,0,0,0,32000,1,1960
32,11,1,0,0,0,0,0,0
49,11,1,0,0,0,35000,1,1999
42,12,0,1,0,0,34000,1,2142
32,12,0,1,0,0,18070,1,1850
36,12,0,1,0,0,9000,1,1960
38,8,1,0,0,0,21000,1,1860
33,8,1,0,0,0,5000,1,1962
41,12,0,1,0,0,20800,1,2167
31,12,0,1,0,0,31500,1,3100
33,12,0,1,0,0,16000,1,2063
37,,,,,,,,
45,9,1,0,0,0,13790,1,2080
45,12,0,1,0,0,29000,1,2022
35,12,0,1,0,0,15600,1,1224
49,16,0,0,0,1,43500,1,1920
40,17,0,0,0,1,35000,1,2760
42,15,0,0,1,0,12000,1,1635
40,12,0,1,0,0,30000,1,1888
41,13,0,0,1,0,4000,1,780
45,12,0,1,0,0,16904,1,1872
43,16,0,0,0,1,50000,1,2499
49,17,0,0,0,1,25183,1,3115
39,11,1,0,0,0,16900,1,2000
41,12,0,1,0,0,10275,1,2550
35,16,0,0,0,1,50000,1,2515
43,7,1,0,0,0,19000,1,1922
37,12,0,1,0,0,22000,1,2000
38,12,0,1,0,0,42000,1,2210
36,17,0,0,0,1,40000,1,2400
36,14,0,0,1,0,21120,1,1920
38,12,0,1,0,0,13000,1,2600
44,13,0,0,1,0,42000,1,1904
31,8,1,0,0,0,19580,1,3026
45,17,0,0,0,1,40000,1,2169
39,14,0,0,1,0,38000,1,2032
33,11,1,0,0,0,595,1,2032
31,12,0,1,0,0,500,1,100
44,12,0,1,0,0,1901,1,1130
41,12,0,1,0,0,53114,1,2000
33,12,0,1,0,0,0,0,0
37,14,0,0,1,0,35000,1,1960
38,12,0,1,0,0,67670,1,2352
42,15,0,0,1,0,41600,1,2500
39,14,0,0,1,0,50000,1,1920
34,16,0,0,0,1,9391,1,1040
33,14,0,0,1,0,216,1,2912
49,10,1,0,0,0,6000,1,348
34,10,1,0,0,0,10000,1,1512
47,12,0,1,0,0,33259,1,2080
34,12,0,1,0,0,6040,1,2040
31,13,0,0,1,0,24080,1,3165
37,14,0,0,1,0,40000,1,2584
36,12,0,1,0,0,20000,1,1720
43,16,0,0,0,1,3160,1,1840
46,10,1,0,0,0,8000,1,1256
39,12,0,1,0,0,37000,1,2179
45,7,1,0,0,0,10500,1,2040
43,12,0,1,0,0,4400,1,572
40,12,0,1,0,0,10000,1,1560
46,6,1,0,0,0,9800,1,1736
42,,,,,,,,
41,6,1,0,0,0,0,0,0
34,7,1,0,0,0,0,0,0
41,13,0,0,1,0,55000,1,2783
46,12,0,1,0,0,40000,1,2600
47,17,0,0,0,1,49500,1,2115
50,12,0,1,0,0,17214,1,1428
45,17,0,0,0,1,50000,1,1268
41,13,0,0,1,0,17000,1,1040
36,13,0,0,1,0,49000,1,2020
43,13,0,0,1,0,19000,1,2100
40,13,0,0,1,0,60000,1,2450
47,,,,,,,,
31,12,0,1,0,0,14000,1,1960
36,12,0,1,0,0,25000,1,2250
30,11,1,0,0,0,8000,1,1820
37,14,0,0,1,0,70000,1,1892
36,13,0,0,1,0,40000,1,2230
30,12,0,1,0,0,20800,1,2080
32,11,1,0,0,0,11000,1,540
40,11,1,0,0,0,1300,1,327
40,14,0,0,1,0,10000,1,2000
35,12,0,1,0,0,18000,1,2106
32,12,0,1,0,0,6948,1,834
40,12,0,1,0,0,44500,1,2358
47,13,0,0,1,0,45600,1,5007
38,12,0,1,0,0,1000,1,832
38,12,0,1,0,0,0,0,0
42,,,,,,,,
34,12,0,1,0,0,68330,1,2470
34,,,,,,,,
40,12,0,1,0,0,20000,1,1170
41,8,1,0,0,0,0,0,0
43,11,1,0,0,0,14000,1,2112
50,9,1,0,0,0,40000,1,1985
31,12,0,1,0,0,11646,1,1746
45,12,0,1,0,0,15600,1,2142
47,12,0,1,0,0,15600,1,2184
30,15,0,0,1,0,35000,1,2000
34,12,0,1,0,0,3053,1,636
31,13,0,0,1,0,7000,1,1566
42,16,0,0,0,1,25000,1,2022
42,12,0,1,0,0,18290,1,3290
41,12,0,1,0,0,21000,1,1348
37,12,0,1,0,0,0,0,0
42,11,1,0,0,0,12480,1,2000
34,11,1,0,0,0,15000,1,2940
33,12,0,1,0,0,0,0,0
31,12,0,1,0,0,27000,1,2080
34,13,0,0,1,0,24000,1,2170
30,12,0,1,0,0,15600,1,2080
44,14,0,0,1,0,51000,1,2680
34,15,0,0,1,0,35000,1,1950
30,13,0,0,1,0,32000,1,1894
33,9,1,0,0,0,8000,1,1950
32,12,0,1,0,0,17000,1,1912
32,15,0,0,1,0,39000,1,2080
46,12,0,1,0,0,0,0,0
38,,,,,,,,
44,12,0,1,0,0,58000,1,2621
37,12,0,1,0,0,19500,1,2080
35,15,0,0,1,0,10000,1,1040
30,,,,,,,,
44,10,1,0,0,0,39000,1,2196
31,15,0,0,1,0,18000,1,1032
30,6,1,0,0,0,0,0,0
31,12,0,1,0,0,3000,1,1008
44,17,0,0,0,1,15000,1,2000
35,12,0,1,0,0,44000,1,1999
39,12,0,1,0,0,0,0,0
47,6,1,0,0,0,32000,1,3536
39,16,0,0,0,1,50000,1,2671
44,10,1,0,0,0,500,1,60
49,9,1,0,0,0,42000,1,2842
48,12,0,1,0,0,11000,1,2090
46,14,0,0,1,0,30000,1,1970
41,16,0,0,0,1,26100,1,1906
48,12,0,1,0,0,32000,1,3000
36,10,1,0,0,0,14500,1,2000
46,14,0,0,1,0,44000,1,1888
47,10,1,0,0,0,16000,1,2520
32,13,0,0,1,0,27000,1,1728
45,16,0,0,0,1,55000,1,2115
36,6,1,0,0,0,326,1,1568
40,12,0,1,0,0,55000,1,2384
36,15,0,0,1,0,20000,1,1284
32,12,0,1,0,0,30000,1,2040
42,14,0,0,1,0,30000,1,1984
34,12,0,1,0,0,16000,1,1896
43,14,0,0,1,0,60000,1,2020
30,3,1,0,0,0,14000,1,1742
49,8,1,0,0,0,25000,1,1898
44,9,1,0,0,0,23000,1,2241
31,10,1,0,0,0,25000,1,2600
30,5,1,0,0,0,680,1,88
49,12,0,1,0,0,30000,1,1568
34,6,1,0,0,0,10000,1,2035
46,17,0,0,0,1,28000,1,2034
31,12,0,1,0,0,1032,1,172
42,12,0,1,0,0,0,0,0
40,,,,,,,,
30,7,1,0,0,0,23800,1,2486
47,8,1,0,0,0,34000,1,1816
43,14,0,0,1,0,21000,1,2250
48,12,0,1,0,0,18000,1,2160
48,12,0,1,0,0,20000,1,1960
32,,,,,,,,
36,,,,,,,,
43,12,0,1,0,0,7846,1,692
38,14,0,0,1,0,15800,1,2564
39,16,0,0,0,1,15000,1,2308
44,14,0,0,1,0,48000,1,2688
31,14,0,0,1,0,15508,1,1540
47,12,0,1,0,0,19000,1,2335
30,12,0,1,0,0,27000,1,2166
38,,,,,,,,
40,14,0,0,1,0,18000,1,1960
49,15,0,0,1,0,16000,1,1472
40,15,0,0,1,0,35000,1,2058
45,,,,,,,,
34,12,0,1,0,0,25000,1,2330
44,16,0,0,0,1,25168,1,2080
45,6,1,0,0,0,6500,1,1624
44,6,1,0,0,0,5120,1,1536
31,3,1,0,0,0,20000,1,2285
33,,,,,,,,
45,15,0,0,1,0,0,0,0
31,11,1,0,0,0,40000,1,1682
32,12,0,1,0,0,30000,1,2018
46,12,0,1,0,0,27000,1,2080
38,6,1,0,0,0,13200,1,2008
40,6,1,0,0,0,9000,1,1872
36,2,1,0,0,0,8320,1,1552
40,14,0,0,1,0,27000,1,2058
44,12,0,1,0,0,3500,1,2080
40,12,0,1,0,0,18000,1,1309
35,17,0,0,0,1,19175,1,2350
46,,,,,,,,
47,12,0,1,0,0,10400,1,1820
33,12,0,1,0,0,17000,1,2020
31,12,0,1,0,0,34064,1,2024
30,6,1,0,0,0,1503,1,166
42,,,,,,,,
46,14,0,0,1,0,15100,1,2774
47,5,1,0,0,0,13162,1,1920
48,8,1,0,0,0,5611,1,680
39,10,1,0,0,0,17000,1,2000
31,11,1,0,0,0,18200,1,2080
34,13,0,0,1,0,31000,1,2200
36,14,0,0,1,0,40000,1,1920
42,12,0,1,0,0,20000,1,2295
40,6,1,0,0,0,18000,1,1928
36,6,1,0,0,0,10000,1,1698
41,4,1,0,0,0,0,0,0
43,17,0,0,0,1,70000,1,1960
30,12,0,1,0,0,26000,1,2750
38,11,1,0,0,0,13000,1,1040
45,14,0,0,1,0,17000,1,2018
33,15,0,0,1,0,29000,1,2121
46,10,1,0,0,0,80000,1,3598
30,11,1,0,0,0,32000,1,2750
39,14,0,0,1,0,17000,1,1920
31,12,0,1,0,0,65000,1,2080
49,14,0,0,1,0,39144,1,2288
36,11,1,0,0,0,24000,1,2048
37,,,,,,,,
38,11,1,0,0,0,8000,1,553
36,11,1,0,0,0,22604,1,2340
34,6,1,0,0,0,15000,1,2040
32,6,1,0,0,0,7000,1,1908
32,6,1,0,0,0,12000,1,2032
43,6,1,0,0,0,32000,1,2500
30,12,0,1,0,0,16000,1,2500
35,8,1,0,0,0,14090,1,2496
38,9,1,0,0,0,28000,1,2535
31,12,0,1,0,0,6220,1,1204
41,14,0,0,1,0,31000,1,1980
44,5,1,0,0,0,0,0,0
50,9,1,0,0,0,21000,1,2160
30,15,0,0,1,0,27500,1,2000
48,14,0,0,1,0,26560,1,3120
48,6,1,0,0,0,16000,1,2970
32,12,0,1,0,0,27000,1,2205
32,17,0,0,0,1,50000,1,2160
50,5,1,0,0,0,3000,1,520
50,,,,,,,,
48,12,0,1,0,0,27000,1,3326
30,10,1,0,0,0,900,1,245
30,6,1,0,0,0,13000,1,1980
33,11,1,0,0,0,17000,1,948
33,13,0,0,1,0,20617,1,1992
36,7,1,0,0,0,17601,1,1960
30,14,0,0,1,0,26400,1,2400
35,12,0,1,0,0,10360,1,847
30,12,0,1,0,0,1696,1,520
34,14,0,0,1,0,62000,1,2780
42,17,0,0,0,1,35000,1,2141
35,12,0,1,0,0,0,0,4018
37,13,0,0,1,0,18000,1,2000
42,14,0,0,1,0,6000,1,1040
34,12,0,1,0,0,11000,1,2886
35,11,1,0,0,0,18200,1,2080
33,10,1,0,0,0,0,0,0
37,14,0,0,1,0,26500,1,1860
33,6,1,0,0,0,7000,1,1500
39,11,1,0,0,0,4960,1,1920
35,8,1,0,0,0,28000,1,2225
43,5,1,0,0,0,0,0,0
44,4,1,0,0,0,5826,1,1652
39,13,0,0,1,0,36000,1,2400
31,15,0,0,1,0,13500,1,2000
37,10,1,0,0,0,0,0,0
36,14,0,0,1,0,19000,1,2000
38,,,,,,,,
35,14,0,0,1,0,28000,1,2525
41,14,0,0,1,0,39000,1,2020
39,14,0,0,1,0,27000,1,1941
48,9,1,0,0,0,4760,1,590
33,11,1,0,0,0,0,0,0
39,12,0,1,0,0,27000,1,2020
41,,,,,,,,
34,,,,,,,,
31,8,1,0,0,0,21000,1,1463
43,12,0,1,0,0,12000,1,1286
30,11,1,0,0,0,1878,1,208
50,6,1,0,0,0,0,0,0
49,10,1,0,0,0,0,0,0
39,6,1,0,0,0,20000,1,1813
41,6,1,0,0,0,15600,1,2000
37,8,1,0,0,0,35000,1,2107
44,9,1,0,0,0,25000,1,2073
45,4,1,0,0,0,0,0,0
35,14,0,0,1,0,25000,1,1842
42,16,0,0,0,1,30000,1,2455
37,12,0,1,0,0,33000,1,1886
31,12,0,1,0,0,1200,1,160
48,6,1,0,0,0,29000,1,1932
40,14,0,0,1,0,26000,1,2958
34,16,0,0,0,1,26000,1,2134
38,16,0,0,0,1,35000,1,2100
33,3,1,0,0,0,16000,1,692
35,16,0,0,0,1,25000,1,2480
34,,,,,,,,
33,10,1,0,0,0,0,0,0
48,8,1,0,0,0,12000,1,1820
35,12,0,1,0,0,19000,1,2125
38,6,1,0,0,0,9000,1,1976
43,10,1,0,0,0,29000,1,1932
47,12,0,1,0,0,0,0,0
47,6,1,0,0,0,0,0,0
45,10,1,0,0,0,27758,1,1976
36,6,1,0,0,0,17000,1,2400
38,12,0,1,0,0,11864,1,1521
34,4,1,0,0,0,19400,1,2856
32,12,0,1,0,0,26000,1,1872
41,,,,,,,,
37,14,0,0,1,0,30000,1,3185
38,9,1,0,0,0,22200,1,3000
33,11,1,0,0,0,36000,1,2259
49,3,1,0,0,0,0,0,0
32,15,0,0,1,0,38000,1,2020
37,14,0,0,1,0,27000,1,3875
38,6,1,0,0,0,0,0,0
45,6,1,0,0,0,28000,1,2340
38,17,0,0,0,1,35000,1,2000
37,1,1,0,0,0,0,0,0
43,12,0,1,0,0,5000,1,800
37,15,0,0,1,0,1980,1,317
32,,,,,,,,
41,12,0,1,0,0,35000,1,1892
45,2,1,0,0,0,4680,1,780
31,3,1,0,0,0,8000,1,2080
40,,,,,,,,
35,4,1,0,0,0,7000,1,2105
37,12,0,1,0,0,0,0,0
39,12,0,1,0,0,27000,1,1904
34,,,,,,,,
36,11,1,0,0,0,10606,1,1984
45,6,1,0,0,0,42000,1,2548
49,4,1,0,0,0,0,0,0
32,12,0,1,0,0,35000,1,2100
36,12,0,1,0,0,11300,1,1664
33,6,1,0,0,0,3000,1,1368
41,,,,,,,,
33,16,0,0,0,1,0,0,0
32,12,0,1,0,0,37000,1,1692
36,9,1,0,0,0,35000,1,1992
40,5,1,0,0,0,18300,1,2080
34,6,1,0,0,0,14000,1,2242
42,6,1,0,0,0,18782,1,2080
32,16,0,0,0,1,40000,1,1870
33,12,0,1,0,0,39544,1,1530
39,11,1,0,0,0,17000,1,2100
46,14,0,0,1,0,90000,1,2030
47,11,1,0,0,0,0,0,0
47,12,0,1,0,0,13800,1,2080
46,7,1,0,0,0,45000,1,2050
30,12,0,1,0,0,23000,1,2058
34,12,0,1,0,0,42000,1,2230
46,12,0,1,0,0,3706,1,882
32,12,0,1,0,0,6285,1,696
32,7,1,0,0,0,0,0,0
32,12,0,1,0,0,34000,1,2000
37,14,0,0,1,0,50000,1,2180
30,10,1,0,0,0,17000,1,1705
50,11,1,0,0,0,40903,1,2207
34,12,0,1,0,0,4000,1,352
34,12,0,1,0,0,18000,1,2114
43,12,0,1,0,0,4000,1,2288
47,3,1,0,0,0,0,0,0
34,17,0,0,0,1,25000,1,1440
30,17,0,0,0,1,29000,1,3126
36,12,0,1,0,0,18587,1,2070
48,6,1,0,0,0,0,0,0
33,12,0,1,0,0,5600,1,1250
35,12,0,1,0,0,24000,1,1820
30,12,0,1,0,0,10000,1,1376
44,11,1,0,0,0,20400,1,1856
